category,rating,label,text_
Electronics_5,5,OR,This is a slim case designed for all models of the iPad mini. The mini snaps into the pressure fit back and has magnetic three-section lid that turns the iPad of and on automatically. Good case with good value.
Electronics_5,2,OR,These are cute and my kids were excited about the color choices but we purchased two pairs and both hurt the kids' ears. They refuse to wear them anymore and we had to replace them with a different brand.
Electronics_5,5,OR,I tried using different types of smart charges but it never worked out for me. My N8000 took  forever to charge. This Pwr+ charger has been amazingly fast charger and now my charging time has reduced by 30%.
Electronics_5,4,OR,Nice Back pack lots of storage room in large compartment. wide wheel base makes it easy to pull over obstacles. Would have gave it 5 stars but the outer walls are not lined as in My Targus laptop backpack.
Electronics_5,5,OR,This little amp did so much more than I expected . I have four 2inch high's  and one 4inch mid and on the sub channel I have a 15 it does not bounce but you get tour bass
Electronics_5,4,OR,The screws that came with them do not fit my 12-24 drilled and tap rack fastener holes.  The shelves are nice but I had to go buy 12-24 screws from a hardware store in order to install them.
Electronics_5,5,OR,Great kit for cleaning your SLR. I used this to remove the oil spots on the sensor of my D600 and it worked like a champ. I like the little pen cleaners too and the blower is pretty solid.
Electronics_5,2,OR,"Adhesive isn't great (using in a vehicle where the temperature varies significantly).

The opening is also too wide for a single charging cable (iphone) and will not hold it in place.

Probably works fine for indoor use on larger diameter cables."
Electronics_5,5,CG,Anker makes great stuff. I use it everyday with my phone and it works great. I have one in my bedroom and the other in a garage. The sound is great. The sound is great
Electronics_5,5,CG,This battery is very comparable to an original cell phone battery. The only reason I gave it 4 stars is that the battery is a bit too small to use in a laptop.
Electronics_5,3,CG,"Bit of a pain to use. The only way to fix it is to just throw the one-handed pair of ear buds away, and then get the plastic ones in place.I bought this to"
Electronics_5,5,CG,I love this product! The sound is amazing. It is very smooth and my son loves it!Great product. Great price! I am using it with the TRS-80 and it is working
Electronics_5,5,CG,This keyboard is amazing quality and has the quality to make it a nice piece of equipment. The bottom is top heavy and the keys are solid and the feel of the keys is great.
Electronics_5,5,CG,"Hot-rodded my HP EliteDesk with a WD drive.  The USB connection was also a little slow, but I had no problems installing the OS.  The OS was a bit of"
Electronics_5,4,CG,"It is not as touch sensitive as the other cases. I will admit that it is a bit bulky. If you want to use your iPad with the iPad Pro, you may need to buy a separate"
Electronics_5,5,CG,"This is a great light, it's lightweight, and has a nice feel to it.  It is so small that it's not easy to get around.  It is very easy to put on"
Electronics_5,4,CG,"This is fairly large sized, and has the same feel and feel of a small bag. It fits my Sony 6D very well. The case is very light and has a great feel to it."
Electronics_5,5,CG,Love it. It is perfect for me and the price.works great.Nice little speaker. Works great.  Great price.Works great.  The sound is great.  I used this with
Electronics_5,5,CG,"I have only been able to use the external hard drive for a few months, but I'm still using it.  The drive is solid and works as expected.  The only con is that it"
Electronics_5,1,CG,I have an older version of this and the only thing I can say is that the screen is very bright and bright. The only thing I can say is that the cover is very large and it's
Electronics_5,3,CG,"Camera is good, the accessories are a little pricey, and the lens hood is a little pricey too.

I had a lot of fun with the Canon T3i, and it's still"
Electronics_5,5,CG,Fantastic product!  I bought this to replace an old HDD that came with my Dell laptop.  It is so small that it's not portable and takes up a lot of space.
Electronics_5,5,CG,"Used these in Portugal to use with my cell phone. I also used them for the iPad Air. I bought this for a friend, and he is very happy with the purchase."
Electronics_5,5,CG,Great product.  Crystal clear and has the quality to make it a nice piece of equipment.  Works as advertised.  The only thing I wish is the instruction booklet.  I would definitely recommend
Electronics_5,1,CG,"I never did get this cable to work with my phone.  I tried using the cable and it worked perfectly.  The only thing I wish is that if you don't have a USB hub,"
Electronics_5,3,CG,"Sheet metal bracket is wafer-thin and the materials are thick enough to hold a variety of devices.

I had to replace a solid-state drive with a new one, and now"
Electronics_5,5,CG,"Great variety of colors, in both an industrial design and a professional design.

The screen is very bright and colorful. The front of the monitor is a very attractive design. The back is a"
Electronics_5,2,OR,We did not have a lot of success with this product. USB devices worked better. As I recall we had some setup problems and well and it's still setting in a drawer in a desk someplace. Would not buy again.
Electronics_5,4,OR,"I like these cable ties, because you can make them the size that you need. Be careful not to put them too tight. I did once, & the end broke off when I tried to untie it. They fit tight."
Electronics_5,1,OR,This Optoma projector died after 2 years. I've been replacing 2 lamp bulbs in a year and now the color wheel went bad.  The noise of this projector is annoying and horrible. Don't waste your money on this projector.
Electronics_5,4,OR,"I've owned several of these (I lose them frequently), and I love them. They would be a perfect 5, except they come with the terrible U3 software, with no indication of how to remove it. Here is how to remove it:
[."
Electronics_5,5,OR,"Great bag.  I've been using it for a month to haul purse/lunch/laptop back and forth to work, and it is rolling smootly and holding up fine.  Laptop pocket is padded well, overall capacity of the backpack is good."
Electronics_5,5,OR,I bought this cable to replace the one that came with my Sony Portable drive.  The mailman left the package on the front lawn and my dog ripped it to shreds.  This cable works perfectly with my drive.
Electronics_5,4,OR,"I did an install job with this in a 96 Land Rover Discovery. The cables made the length of the whole vehicle, they stripped easy, and made some pretty sharp corners. I will be using these again in future installs!"
Electronics_5,5,OR,Bought this to replace the Canon OEM cap when I lose it...it's just a matter of when. Pinch mechanism works well and fits just as well as original. Bought this for a Canon 18-135mm STM lens and would certainly recommend.
Electronics_5,1,OR,"This lens cleaner didn't work at all... My other car's CD rom skips a few seconds of each track and I was hoping this will clean the dust and thus fix it, but nope, it didn't do that at all!"
Electronics_5,3,OR,"The 'tulip' shape makes weird shadows, like a vignette, and you have to keep moving it until that goes away. Sometimes it doesn't go away at all. I would've rather had the round shaped lens hood but couldn't find one."
Electronics_5,4,OR,I like the fact that it does not have to be recharged so often and more for the fact that it works with all of my electronics. I am a gadget person and this is an awesome tool for me.
Electronics_5,5,OR,"Didnt know this particular adapter  was  a  dish network  stick
All in all  a good value  in lieu of getting an original Panasonice stick and paying 5 times more than this one.
Glad i bought it."
Electronics_5,4,OR,I like my transmitter  for the most part there isn't a lot of intereference like I had with my last one. Though there are still times that I still get it if I try adjusting the volume or heat.
Electronics_5,5,OR,They are inexpensive but are clear and seem to be well made and worth the price. Nice case to keep them in. Best part they are fulfilled by digital Goja an excellent company to do business with. Great customer service.
Electronics_5,5,OR,"I bought this bad boy on Craigslist for $75. Its amazing picture although I haven't figure out how to change the channels yet so all I get is nickelodeon

update:

turns out I bought a chalkboard with a spongebob sticker."
Electronics_5,5,OR,"Really good, comes with extension cord, and sticker. Packaging designed by fort knoxx, but looks nice. Sounds great, and looks good too. The microphone sounds okay, but I would recommend buying a snowball for any really intensive need for quality."
Electronics_5,1,OR,"I had previously wrote a 5 star review for this product. Sadly, after only 2 months the camera stopped working. I tried to contact the seller, but it appears that is not possible outside of the return window. Very disappointed."
Electronics_5,2,OR,I wanted to use it as a signature pad but it didn't work for my needs. It appears to function well for graphics arts but I'm not a graphic artist so I'm not an expert on how it should function.
Electronics_5,4,OR,"It works as advertised, so far (about 3 months) no problem.  I cover the screen while driving because it can be a distraction.  Once set, the camera comes on and records without any operator input, set and forget."
Electronics_5,5,CG,"It works great to keep my phone safe. I've also used this for a few hours. I had to replace a broken cord in the cable, so it should work fine."
Electronics_5,5,CG,I want a fast desktop computer.  I want a good internet connection.  I want a good laptop.  I want a good laptop that is easy to use.  I want a laptop that is
Electronics_5,5,CG,"I've had these for a few weeks and they work fine.

If you have a larger head (like me), the earbuds can get a little tight when you get used to them."
Electronics_5,5,CG,"This is Nikon. It is a real professional camera.

If you need a compact camera, this is a great camera. I am using it with the Nikon D750, D750 II, D"
Electronics_5,5,CG,"I bought this to connect my old Macbook Pro to a new computer that I had been using. It worked fine, but I was worried that the TV would not recognize it. This was not the case"
Electronics_5,5,CG,Very pleased with the Stylus.  I love the feel and feel of the stylus.  The extra size is great.  I am using it with the TRS-80 and it is
Electronics_5,1,CG,I hate giving one star because it's worthless.  I will admit that I have been using the other two in the past.  I have used the TRS-80 in the past with no problems
Electronics_5,5,CG,It charged well and is easy to use.  The included charger works great for the price.Great product. Great price. I am using it with the TRS-80A and it works great.
Electronics_5,5,CG,"We use this to run a wireless network with my router.

The only reason I gave it 4 stars is that it's a bit small, but if you're a professional photographer or just want to"
Electronics_5,5,CG,"These definitely are different than what I expected. The two buttons are on the top and the front is on the bottom. The bottom is on the top, so it is pretty straight."
Electronics_5,3,CG,"It looks nice. However, it doesn't work with the third generation Intel Gb 2.0X.

I had to replace the Gb 2.0X with a 4GB version of"
Electronics_5,5,CG,"I can't get enough of this. The quality is amazing. If you have been following the other reviews, this is the most solid and reliable TV out there. The sound is great."
Electronics_5,5,CG,"This is a convenient micro usb hub, with a good range of connectivity, and the built-in WiFi is great. The only thing I wish is that you could use it as a USB hub, and"
Electronics_5,4,CG,"My system runs the latest Intel processor and the AMD processor is a 64 bit machine. I'm using a 6th gen Intel CPU, and the video card is running Windows 7. This is a bit of"
Electronics_5,5,CG,"Bought it for travel but it has the same problem. I need to turn it off and off. I bought this for a friend, and he is very happy with the purchase."
Electronics_5,1,CG,"In 1 week I had a number of issues with it.

1. I was not able to pair it with a phone, and the keyboard seemed to have a problem with it.
2."
Electronics_5,5,CG,"I pack this along with a bunch of other materials. I will keep my batteries in a backup.I bought this for a friend, and he is very happy with the purchase.  The only thing I"
Electronics_5,4,CG,"router works great, signal strength is great and the sound is great, my only complaint is the speaker is so small the phone will not fit in the speaker if you drop it in it's place."
Electronics_5,5,OR,"The cable works perfectly in the feed for our cable internet, delivering over 60 MB/sec.  Good selection of lengths, so I was able to get exactly what I needed, without having a bunch left over to clutter up the installation."
Electronics_5,4,OR,"FEELS fabulous. Down marks for the metal case making the key clicks resonate and ring too much, and that the 10-key pad is IBM standard (with double size plus key) and NOT Mac standard, which is crucial for working in ProTools."
Electronics_5,2,OR,Seems to work most of the time I've only had it for a short while and some times I have to play with the plug to get it to work and the pie shows the low power working every 10 minutes
Electronics_5,5,OR,"This is perfect for what I needed!!!  Love the ability of this little speaker!  I can use USB to play my music, FM Radio or Bluetooth.  I haven't found a speaker that is able to do so much."
Electronics_5,4,OR,this particular one i had to send back because it was the wrong one. i needed it for Nikon. but this works perfect. make sure it says 1/8000 sync . because there is a 1/250 that does not work past 1/250
Electronics_5,5,OR,it does the job. the fans aren't any louder than the ones built into my laptop. truthfully i can't tell the difference in the sound. i would recommend it fully. it puts the computer at the right hight and angle too.
Electronics_5,2,OR,"I bought this antenna in hopes of receiving more OTA TV. But ended up only getting about 2 channels that didn't seem to work half the time. I switched to the Winegard Metrostar 2000, and have had a lot better success."
Electronics_5,4,OR,Have been using it for a week continuously. Great battery life and quality. Very easy to pair and use with devices. Noticed the audio drop when the phone is moves a lot. Would definitely not go back to a wired headphone!
Electronics_5,5,OR,This was purchased as a gift for our 19 year old who has a real interest in photograph. He has fallen in love with the Nikon gem and is rarely seen without it. Easy to use - great photos as well.
Electronics_5,5,OR,"These are Great! The battery lasts pretty much forever. Sound is excellent, noise cancellation is phenomenal! Range could be better but it's right on par with any competing headphones, I've just been spoiled by the old Motorola S11's."
Electronics_5,5,OR,"I used these by the millions (well, maybe not millions...). Not thick or super grip, but the extra length makes up for that. At the price of these you can use them everywhere. Also, cut them in half for smaller cords."
Electronics_5,5,OR,Seems to be well made. Terminals are slightly cheap on the inside but look like they will hold up fine. Installed a Skar 12 inch shallow sub in mine with some poly fill on the sides and the setup pounds hard!
Electronics_5,3,OR,I bought this for my suv  I ask the the men who was install my alarm so he said the fuse in my car is too sensitive to jump so I still have in the box the camara working fine
Electronics_5,5,OR,"love it. charges fast. really fast. really really fast :) When plugged in, and in use (screen on), it still charges, unlike previous adapters i used that died on me on long drives even though they were plugged in and charging."
Electronics_5,4,OR,"This is a good little case for the Nuvi. I gave it 4 stars because I think it's missing some protective padding if accidentally dropped or hit.
It should come with the Garmin Nuvi and should not have to be bought separately."
Electronics_5,3,OR,Buggy when setting up m. 2 wound up buying a pcie m. 2 extension card which defeated the purpose of this board. A simple bios update would fix it but a this is a dying socket type don't hold your breath.
Electronics_5,5,OR,"I went through about 4 different power adapters for my samsung galaxy.none of the others charge my device is optimally is this one, plus the length is awesome I really like this adapter I definitely recommend it as a great buy."
Electronics_5,5,OR,"Great camera that easy to use, take gorgeous pictures and is easy on the wallet. It's a little small, so if you have large hands, you may be a bit uncomfortable with it, but otherwise, it's great value for the price."
Electronics_5,1,CG,Camera is useless after Factory Reset. The only way to fix it is to just throw the battery in a bag.  The battery will charge and then the camera will be charged.  The only way to fix
Electronics_5,5,CG,"This was a gift for my wife and she loves it.

If you have a larger head (or smaller body) you may want to get the TRS-80.I bought this to use in"
Electronics_5,5,CG,Still use this card in my old pc with the HDD in it. The only downside is that it's very hard to mount. The drive itself is a bit difficult to mount.
Electronics_5,1,CG,The speaker was located in a room with an inch or two of space between the speaker and the speaker.  The speaker is also located in a room that is not a great height.  If you are in
Electronics_5,4,CG,This drive worked perfectly in my old Macbook Pro. I also love that it's been powered by a 6v power supply. The drive also works as a USB hub. I plugged it into a USB hub
Electronics_5,2,CG,"doesnt fit properly. A little bulky, but it works.

If you have a larger head (or smaller body) you may want to get the TRS-80A. It fits perfectly and"
Electronics_5,5,CG,"Professional appearence, with solid feel and an easy to use interface.

The only drawback is the speaker is so small that it's not portable. The sound is not as good as other earb"
Electronics_5,5,CG,"I use this in my garage. The only problem is that it's not really a stereo, but a pair of ear buds. The ear buds don't fit comfortably in the case, but it's a little"
Electronics_5,1,CG,"The main photograph with the stylus is the picture of the stylus, not the screen. The other two photos are the screen, and the video of the stylus. I used this to capture a video"
Electronics_5,5,CG,"we have bought many of these. The only problem is that they are not really the best quality. I had to replace a couple of these, and the cover is very flimsy."
Electronics_5,5,CG,"Using with my Samsung Galaxy Tab 2, the only thing I did not like was the screen. The screen is too large and the screen is too small to be useful. The keyboard is too big and it is"
Electronics_5,5,CG,"Works just as you would expect. The only problem is that it comes with a small screw driver.I bought this for a friend, and he is very happy with the purchase.  The only thing I wish"
Electronics_5,4,CG,"Fine product with enough space for an external hard drive.works great.Nice little speaker. Works great.  Great price.Works great.  The sound is great.  I used this with a 50"""
Electronics_5,5,CG,"Great ear buds, sound quality is good, the materials are good, and the quality is good.Great product. Great price. I am using it with the TRS-80 and it does not disappoint."
Electronics_5,5,CG,"Fits on my Macbook Pro 13"" and the Macbook Air 13"" also fits the screen perfectly.

I had to replace the case with the new case, so it is not that big of"
Electronics_5,5,CG,"SIRST USE FAIL
FAILURE TO REABSCRIBE YOUR LITTLE GIRLS ON THE ROOM

I had to replace a solid state drive that was not working"
Electronics_5,5,CG,"There's not much you can do with the wide-angle lenses, but for the price, you can't go wrong. The front view is good, the depth of field is decent, and it's well"
Electronics_5,2,OR,"This hub works perfectly, but the seller is questionably dis/honest. After I bought and received a malfunctioning hub, the only fix offered by this seller was for me to buy another one! Yes it was more expensive and I feel ripped off."
Electronics_5,5,OR,"I put 2 of these batteries through one full charge and discharge cycle as soon as I received them. On heavy and extended usage, they last at least as long as the Sony original and correctly report the number of minutes remaining."
Electronics_5,5,OR,"Helps to keep my Jaybird Bluebuds in ear without the wings, works great, hold up long, don't get too nasty and i just wipe off on shirt if they come out with a friend (sorry gross but it doesn't look dirty afterwards)"
Electronics_5,5,OR,"In terms of color and contrast, this is the best lens I have for my Sony A6000. My Sigma 30 2.8 lens is close to this Rokinon. I love the effective 18mm angle and highly recommend it, especially given the modest price."
Electronics_5,2,OR,If you are use to a standard video camera....do not purchase this item.  I had a sony HD handycam that lasted only 4 years...but the picture was outstanding.  I may send this camera back if Amazon will take it back......
Electronics_5,5,OR,Went from several years of Dish network toy to DirecTv and never looked back. We placed the RF boxes downstairs and change the channels from the piggy backed tv's with these controllers. They work great with the home distribution system from Amazon.
Electronics_5,4,OR,A very tight fit in ports and slow speed but the design is irresistible and I love storing my files on it to wear as a sort of charm. Got mine as a gift from a great friend and I treasure it.
Electronics_5,2,OR,"The stylus precision tip is very very flimsy. FYI, these styluses will not work with HP ENVY or other touch sensitive screens. So far, the only thing these worked for are my phone and tablets.

Hope this review helps with your purchase decisions."
Electronics_5,5,OR,"Works like a charm. I'm using this on my Bose Wave radio  listening to Sirius XM off my phone
 BUT I had to disconnect the CD changer for it to work properly. This is a Bose issue  not the adapter."
Electronics_5,5,OR,Thank you Amazon Rep for resending this to my niece for Christmas.  She got her gift and is very happy with her product. Plus that she got in was a big plus for me and for her for most. Thank you.
Electronics_5,5,OR,Picked this up getting to lighten my load with the miles of hiking and tracking. Not realizing that the quality and strength of this unit is above amazing. Both tripod and monopod are exceptionally well crafted and sturdy pieces of professional gear.
Electronics_5,4,OR,"I purchased this with the single intention of Vudu Disc-to-Digital.  For that purpose it works great.  It is a little loud for my taste, and heats up quickly. Which makes me glad i am not using it for other purposes."
Electronics_5,5,OR,"Very Very fantastic camera. Have other full size sensor SLR's and this easily holds its own. The Leica summicron lens with nano coating and digital filter is second to none. Can you say Value? Knew you could. A++++
Really wide angle as well."
Electronics_5,5,OR,"What more can I say? If you know what cable you are looking for, and you are looking for this kind of cable, you will receive this kind of cable. These are just wires with their respective connectors.

Verdict: I RECOMMEND THIS PRODUCT."
Electronics_5,2,OR,Card works fine until my Mac Pro 8-core goes to sleep. After that it seems impossible to restore USB connectivity. Sonnet claims the issue is that Apple broke/changed the USB driver since Mac OS X 10.6.  Read their FAQ before purchasing!
Electronics_5,1,OR,Review do-over.  Continued to ask for disc every time. It's obvious  that this product should be sold with a disc. Not solo. Never worked again question if the adaptor had any thing to do with it working the first time
Electronics_5,4,OR,"This little unit pulled me out of a pinch after a failing USB Boot drive. Installed the old hard drive in a couple minutes, booted right up and ran my installer from this. Worked like a charm, was cheap too on price."
Electronics_5,5,CG,"works great, easy to switch between monitors and monitor cases. I also love that it's been one of the first Bose headphones I've owned. The sound is crystal clear, and it's comfortable to wear."
Electronics_5,5,CG,"I was so pleased with this set, I bought a second one.

The first one is a 6 inch diameter and I am using it with the TRS-80.  The second one is a smaller"
Electronics_5,5,CG,"Hey, can't complain about this. I love the feel of the lens. The zoom is awesome. If you want to get a ""real"" zoom you'll need a tripod."
Electronics_5,5,CG,"I love this tripod! It's small and easy to carry. I also love that it's been used to mount my Bose SLR, which is also a tripod, to a tripod mount."
Electronics_5,3,CG,"would likely be great for a couple of years, but I will keep my eyes peeled for the next generation.I had a lot of trouble with the TV and the cover was very flimsy. It was hard to"
Electronics_5,4,CG,"Cool little camcorder. The mic has the same feel and feel of a regular microphone. If you have an extra mic, you will need to get the mic to be a little tighter."
Electronics_5,4,CG,"GIGABYTE GA-Z68MX-UD2H-B3 LGA 1155 Intel Core i7-6600K CPU @ 4.4GHz

I tested the new Kaby"
Electronics_5,2,CG,"It is very nice looking, and has the quality of a good lens.

The only downside is that it is very small.

Pros:
-Highly adjustable zoom
-The focus is great"
Electronics_5,4,CG,"For the price, this one is an amazing quality product. I will keep my eyes peeled for the next one. I had a lot of trouble with the TV and the cover was very flimsy."
Electronics_5,5,CG,"Ubiquiti makes great equipment.  We have the latest firmware and we have a lot of options to configure.  If you want to get your feet wet, the TRS-80 is a great choice."
Electronics_5,5,CG,Great little camera. Comes on time. The only problem is that it takes a while to get used to. If you want to get a good shot then the TRS-F1235 is a good option.
Electronics_5,4,CG,"Good remote, just like the old ones, with the instructions included.  If you have a one-touch remote, the instructions are not helpful.  The instruction booklet does not say it's a remote, it"
Electronics_5,5,CG,I replaced the Ram in my old computer with the new one. This drive is a solid performer. I had to replace a solid drive in the previous computer to get it to work properly.
Electronics_5,5,CG,My 8 year old just loves it and the cord is thick enough to hold her in place. Great product. Great price. I am using it with the TRS-80 and it works just as well.
Electronics_5,4,CG,"While the unit has limitations, it has the quality to it's specifications.

The only downside is that it's very small.

Pros:
-Highly adjustable height
-The adjustable height is"
Electronics_5,5,CG,"Great sound from this Sangean.  The only problem is that it's not really a stereo, but a pair of ear buds.  I can't tell if the sound is really clear or not, but"
Electronics_5,5,CG,"The sound quality is okay, but it's not very good.

The only reason I gave it 4 stars is that the earbuds are not as comfortable to wear.  The earbuds are still"
Electronics_5,5,OR,"I got these at a discount for my honest review. These come in handy for cleaning your screen on your electronics. They are not real big, so I also carry a couple in my purse to clean my glasses  They work well."
Electronics_5,5,OR,Works perfect with Bose headphones (quiet comfort 3). The cable looks like is good quality and the I love the fact that the 3.5mm connection is a straight connector so it is compatible with my iPhone 6S that has a bulky charging case.
Electronics_5,5,OR,Great Price for 2 batteries and a charger. Shooting video with a DSLR consumes a lot of battery and having extra ones is imperative. These don/t last as long as the Canon ones but are way way cheaper. I would Highly recommend them.
Electronics_5,5,OR,"The nicest cable I have ever used, and cheap! The wires fabric texture, light weight, slimness, and strength are the best I have ever seen.

Buy one for your headphones if they have a 3.5mm input. Won't sound better, but it will feel better."
Electronics_5,5,OR,This is my second Anker battery charger.  I usually carry one in my truck and car.  Always handy when electrical outlets are not available or easy to get to. Makes a great gift to those who have lots of electronic toys.
Electronics_5,1,OR,"case back cracked on corners within first week and proceded to warp.  The case would not stay attached to the ipad, it simply fell off after being attached.  The JETech slim-fit case is a much better choice for a budget case"
Electronics_5,2,OR,"Right out of the box I couldn't connect, directions were no help as well as tech support.  I sent it back, it's cheaply made and won't withstand much use if I'm doing obstacle races, triatholons etc... I'll wait a few more generations..."
Electronics_5,5,OR,I use this keyboard to manage servers for the company I work for. Its very compact and the capability to get both mouse and keyboard over a single USB is amazing! 5 stars to the seller and manufacturer for this great protective case.
Electronics_5,4,OR,"I find this will not work with any of the wireless functions on my 5D Mark II, but flash comp works good,
and it does the basic ETTL/II functions. I can't complain about this product at all. High Speed Sync works
great with compliant flashes."
Electronics_5,5,OR,Works very good and I like then a lot. I was a little bummed that one of the rubber war covers fell off and I can't locate it. But I never did check to make sure they were secure (you are giventhree sizes).
Electronics_5,5,OR,i was happy i bought this its cheaper in the long run if you were renting one from charter like i was. I'm very happy with this one it has never went bad or done anything stupid like kick us off the internet.
Electronics_5,5,OR,Great camera.  I can use this to take pictures of my family and save the cost of having them professionally done.  Captures everything you need.  Nothing bad about this camera at all.  Excellent lens to go with this camera.
Electronics_5,2,OR,"Great idea, but way too weak of a light to use anywhere except a pitch black roan. Not practical for slide shows in a club or office environment. I returned it and spent four times as much on an entry model office projector."
Electronics_5,4,OR,I use these for mountain biking and the sound quality is adequate. The thing I really like about these is the ability to hear ambient noised. They are NOT sound isolating like most ear buds and that's exactly what I like about them.
Electronics_5,5,OR,I've used this camera ever since attending a One Direction concert. It made the concert so memorable because of the hi def recording feature. The pictures all turned out wonderful. It's an easy camera to use and I'm very happy with my purchase
Electronics_5,5,OR,Super light weight. Real fast start up. Google Drive is easy to use and you get more than enough memory. Having all docs in google Drive is really convenient and provides a back up place to store you're docs or videos or whatever
Electronics_5,1,OR,"When I tried to charge it, my laptop locked.  My Sony laptop (Vista OS) never locked before.  I managed to un-lock it with no apparent damage to the PC.  Obviously if you can't charge the Flip you can't use it."
Electronics_5,5,CG,So cheap and they work.I love the look and feel of this case. I have one in my bedroom and the other in my office. The sound is crystal clear and it's nice to have a little extra space
Electronics_5,4,CG,I purchased this to replace a standard 3rd party HDD that came with my Dell XPS 13. 0. I had a 1TB solid state drive that was not compatible with my other Dell HDDs.
Electronics_5,1,CG,"Works less than a wire, has the same feel and is a lot more durable.Very nice.I bought this for a friend, and he is very happy with the purchase.  The only thing I wish it had"
Electronics_5,5,CG,"These were the cheapest and most effective, and the sound was great.

The only downside is that the range is limited. The subwoofer is a bit louder than it should be, and it's not in"
Electronics_5,4,CG,"Have had these running on my old Macbook Pro for two weeks now and have not been disappointed.

I had a similar model before and have had no issues.

I have used it a couple of times"
Electronics_5,5,CG,"<div id=""video-block-R162SV3W59PK50"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input"
Electronics_5,1,CG,"I bought the HDD in exchange for the fact that it was a 64gb drive. I'm using a 6. 5"" drive, and it is running extremely fast. The 4GB is worth it."
Electronics_5,5,CG,"Works great. The description doesn't go into the shipping box. I will return this item.Very nice.I bought this for a friend, and he is very happy with the purchase.  The only thing I wish"
Electronics_5,5,CG,There was a great deal on this item.  I was able to make a purchase through Amazon.  If you want to get a solid product then this is the one to get.  If you want to get a
Electronics_5,5,CG,"I keep my reviews short and sweet, and I try to keep things simple. I have one of those two Bose speakers I use for music and TV and it works great.I have had this product for about a"
Electronics_5,4,CG,"Its real good, very small, and easy to carry. I will keep my iPad in this bag.I bought this for a friend, and he is very happy with the purchase.  The only thing I wish it"
Electronics_5,5,CG,"Ordered replacement for damaged remote.  Works great.  Easy to use.  Great product.  Works as advertised.  The only thing I would change is if the cover is closed, but it's a little"
Electronics_5,5,CG,"My power supply shorted out and it kept turning on. I tried to turn it off but it would not turn on. The power supply was also shorted out, so it was not easy to turn it on."
Electronics_5,3,CG,It's a memory card and it has the same specs as the Intel Gb2. It has a 32GB memory card and it has a 32GB memory card. It is very portable and it's well protected.
Electronics_5,1,CG,"Broke after two months. I had an older cell phone which was a lot more difficult to get used to.  I had to replace the charger and then the cable, so it was a pain to plug into the"
Electronics_5,2,CG,"Poor quality ball joint that doesn't work with my other two drives.

The only downside is that the top of the drive doesn't stay in the case, so it won't stay in the case when it's"
Electronics_5,1,CG,"Won't handle hdmi video for some reason, but it works fine.  If you have a dvd player that plays the video you will need to get the game to play it.I bought this to"
Electronics_5,4,OR,"They are very nice crisp clear speakers with a thunderous bass.  Definately a nice punch for the dolllars. I hear great things about this brand,(Boston Acoustics)but it was even more wonderful once I experienced the sound for myself.  Definately a lovely addition."
Electronics_5,5,OR,"This monitor is gigantic, and a pretty good value.  I have really enjoyed using it, enough that I am thinking of buying one and carrying it to work.  I don't know if it really is better on the eyes, but it's beautiful."
Electronics_5,5,OR,Works great - I installed this on my daughter's computer for use with bluetooth headphones - no issues at all.  Her computer does have Windows 7 - which has somewhat complicated bluetooth configuration setup - but that isn't the fault of the adapter.
Electronics_5,5,OR,I love it its very protective and i love the color. it was hard to get on but after I did get it on i have not had any problems with it and love the look of it with my ipad.
Electronics_5,4,OR,"This cable works exactly as expected. There is no signal delay, and no degradation of picture quality, even though it is really long.
Its hard to get excited about a cable, so I can't really say I LOVE it. But I would definitely recommend it."
Electronics_5,1,OR,"The PS2 connection from my mouse did not fit all the way into this adapter.  The adapter nor the mouse were recognized by the computer.  However, seeing as it was shipped from China, the adapter arrived well within the time frame indicated."
Electronics_5,3,OR,"the only problem i had with this speakers is the battery, when playing without plugin the charger the volume will become less loud
, than when the charger is plugged in, other than that the sounds is really good loud and clear but lack bass...."
Electronics_5,5,OR,"Out of most of the things I have bought on Amazon I would recommend you buy this one the most. Only gripe I have is the Android wear app, there are no third party apps available yet for thinking this device to your phone"
Electronics_5,5,OR,"They just get the job done. I am an amateur video enthusiast. And, they are just the right one's for me for such a reasonable price. I can't say if it works for professionals. I just have a feeling it wont, professionals look else-where."
Electronics_5,5,OR,I use everything it comes with and the best part is that there are more things in this that what I can even think of what to use it for. This product was purchased using a promotional code to receive item at discounted price.
Electronics_5,5,OR,This strap worked just fine while I was on a river ride in Costa Rica. It also strapped right onto the helmet I used for the zip-line course. It allowed me to get some great footage of my friends while on vacation. Highly recommend.
Electronics_5,4,OR,"The design is convenient for plugging in dc adapters (bricks).  The cord to the wall outlet is long and rotates at the surge protector.
I'll hopefully never find out how well it functions as a surge protector, but at least the specs are good."
Electronics_5,4,OR,"Works nice for storing my several SD cards for my DSLR and Camcorder - and helps to keep them separate.  More space/storage than what I need but works well.  And, it's got enough bulk to not get ""lost"" in my camera bag."
Electronics_5,5,OR,I must say I have been impressed with this device. The company seems motivated to continue to improve with several firmware updates since I have had it.  Easy set up easy to use don't hesitate if you are looking to cut the cord.
Electronics_5,5,OR,"what a  great deal on these.
i used them on my 2  Yongnuo 600 LED lights
they soften them up just like a light soft  box.
they are much cheaper and more compact than buying the  soft boxes that go with these lights."
Electronics_5,1,OR,Bought in december 2015 and its already not working. Purchased for my son to ise on his xbox 1. Worked fine for about a year and now the xbox just doesnt detect it anymore. Tons of games on it that he cant access anymore.
